,level_0,index,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
172,1038,2489,New Delhi,PM2.5 - Principal,2015-04-14 18:00:00,2015,4,14,18,20.5,69,Moderate,19.0,UG/M3,1 Hr,Valid
173,1044,2495,New Delhi,PM2.5 - Principal,2015-04-15 00:00:00,2015,4,15,0,65.8,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
174,1050,2501,New Delhi,PM2.5 - Principal,2015-04-15 06:00:00,2015,4,15,6,69.3,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
175,1056,2507,New Delhi,PM2.5 - Principal,2015-04-15 12:00:00,2015,4,15,12,45.3,125,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
176,1061,2513,New Delhi,PM2.5 - Principal,2015-04-15 18:00:00,2015,4,15,18,30.8,90,Moderate,29.0,UG/M3,1 Hr,Valid
177,1067,2519,New Delhi,PM2.5 - Principal,2015-04-16 00:00:00,2015,4,16,0,62.8,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
178,1073,2525,New Delhi,PM2.5 - Principal,2015-04-16 06:00:00,2015,4,16,6,68.0,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
179,1079,2531,New Delhi,PM2.5 - Principal,2015-04-16 12:00:00,2015,4,16,12,41.9,117,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
180,1086,2555,New Delhi,PM2.5 - Principal,2015-04-17 12:00:00,2015,4,17,12,41.8,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
181,1092,2561,New Delhi,PM2.5 - Principal,2015-04-17 18:00:00,2015,4,17,18,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
182,1098,2567,New Delhi,PM2.5 - Principal,2015-04-18 00:00:00,2015,4,18,0,105.5,177,Unhealthy,122.0,UG/M3,1 Hr,Valid
183,1104,2573,New Delhi,PM2.5 - Principal,2015-04-18 06:00:00,2015,4,18,6,162.3,213,Very Unhealthy,207.0,UG/M3,1 Hr,Valid
184,1115,2585,New Delhi,PM2.5 - Principal,2015-04-18 18:00:00,2015,4,18,18,46.2,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
185,1121,2591,New Delhi,PM2.5 - Principal,2015-04-19 00:00:00,2015,4,19,0,121.3,185,Unhealthy,126.0,UG/M3,1 Hr,Valid
186,1127,2597,New Delhi,PM2.5 - Principal,2015-04-19 06:00:00,2015,4,19,6,108.2,178,Unhealthy,95.0,UG/M3,1 Hr,Valid
187,1133,2603,New Delhi,PM2.5 - Principal,2015-04-19 12:00:00,2015,4,19,12,68.6,158,Unhealthy,63.0,UG/M3,1 Hr,Valid
188,1139,2609,New Delhi,PM2.5 - Principal,2015-04-19 18:00:00,2015,4,19,18,46.5,128,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
189,1145,2615,New Delhi,PM2.5 - Principal,2015-04-20 00:00:00,2015,4,20,0,112.5,180,Unhealthy,103.0,UG/M3,1 Hr,Valid
190,1151,2621,New Delhi,PM2.5 - Principal,2015-04-20 06:00:00,2015,4,20,6,96.3,172,Unhealthy,92.0,UG/M3,1 Hr,Valid
191,1157,2627,New Delhi,PM2.5 - Principal,2015-04-20 12:00:00,2015,4,20,12,107.2,178,Unhealthy,103.0,UG/M3,1 Hr,Valid
192,1163,2633,New Delhi,PM2.5 - Principal,2015-04-20 18:00:00,2015,4,20,18,74.2,161,Unhealthy,71.0,UG/M3,1 Hr,Valid
193,1169,2639,New Delhi,PM2.5 - Principal,2015-04-21 00:00:00,2015,4,21,0,84.4,166,Unhealthy,79.0,UG/M3,1 Hr,Valid
194,1175,2645,New Delhi,PM2.5 - Principal,2015-04-21 06:00:00,2015,4,21,6,124.1,186,Unhealthy,126.0,UG/M3,1 Hr,Valid
195,1181,2651,New Delhi,PM2.5 - Principal,2015-04-21 12:00:00,2015,4,21,12,88.3,168,Unhealthy,58.0,UG/M3,1 Hr,Valid
196,1187,2657,New Delhi,PM2.5 - Principal,2015-04-21 18:00:00,2015,4,21,18,30.1,89,Moderate,36.0,UG/M3,1 Hr,Valid
197,1193,2663,New Delhi,PM2.5 - Principal,2015-04-22 00:00:00,2015,4,22,0,83.7,166,Unhealthy,92.0,UG/M3,1 Hr,Valid
198,1199,2669,New Delhi,PM2.5 - Principal,2015-04-22 06:00:00,2015,4,22,6,110.9,180,Unhealthy,120.0,UG/M3,1 Hr,Valid
199,1205,2675,New Delhi,PM2.5 - Principal,2015-04-22 12:00:00,2015,4,22,12,64.6,156,Unhealthy,32.0,UG/M3,1 Hr,Valid
200,1211,2681,New Delhi,PM2.5 - Principal,2015-04-22 18:00:00,2015,4,22,18,17.2,62,Moderate,21.0,UG/M3,1 Hr,Valid
201,1217,2687,New Delhi,PM2.5 - Principal,2015-04-23 00:00:00,2015,4,23,0,76.4,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
202,1223,2693,New Delhi,PM2.5 - Principal,2015-04-23 06:00:00,2015,4,23,6,89.4,169,Unhealthy,91.0,UG/M3,1 Hr,Valid
203,1225,2699,New Delhi,PM2.5 - Principal,2015-04-23 12:00:00,2015,4,23,12,34.7,99,Moderate,31.0,UG/M3,1 Hr,Valid
204,1230,2705,New Delhi,PM2.5 - Principal,2015-04-23 18:00:00,2015,4,23,18,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
205,1236,2711,New Delhi,PM2.5 - Principal,2015-04-24 00:00:00,2015,4,24,0,126.0,187,Unhealthy,123.0,UG/M3,1 Hr,Valid
206,1242,2717,New Delhi,PM2.5 - Principal,2015-04-24 06:00:00,2015,4,24,6,122.9,186,Unhealthy,123.0,UG/M3,1 Hr,Valid
207,1249,2729,New Delhi,PM2.5 - Principal,2015-04-24 18:00:00,2015,4,24,18,51.0,139,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
208,1255,2735,New Delhi,PM2.5 - Principal,2015-04-25 00:00:00,2015,4,25,0,127.5,188,Unhealthy,135.0,UG/M3,1 Hr,Valid
209,1261,2741,New Delhi,PM2.5 - Principal,2015-04-25 06:00:00,2015,4,25,6,103.1,176,Unhealthy,96.0,UG/M3,1 Hr,Valid
210,1267,2747,New Delhi,PM2.5 - Principal,2015-04-25 12:00:00,2015,4,25,12,69.8,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
211,1273,2753,New Delhi,PM2.5 - Principal,2015-04-25 18:00:00,2015,4,25,18,43.7,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
212,1279,2759,New Delhi,PM2.5 - Principal,2015-04-26 00:00:00,2015,4,26,0,36.3,103,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
213,1285,2765,New Delhi,PM2.5 - Principal,2015-04-26 06:00:00,2015,4,26,6,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid
214,1291,2771,New Delhi,PM2.5 - Principal,2015-04-26 12:00:00,2015,4,26,12,29.7,88,Moderate,32.0,UG/M3,1 Hr,Valid
215,1297,2777,New Delhi,PM2.5 - Principal,2015-04-26 18:00:00,2015,4,26,18,31.2,91,Moderate,33.0,UG/M3,1 Hr,Valid
216,1303,2783,New Delhi,PM2.5 - Principal,2015-04-27 00:00:00,2015,4,27,0,43.5,121,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
217,1309,2789,New Delhi,PM2.5 - Principal,2015-04-27 06:00:00,2015,4,27,6,52.5,143,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
218,1315,2795,New Delhi,PM2.5 - Principal,2015-04-27 12:00:00,2015,4,27,12,50.4,138,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
219,1321,2801,New Delhi,PM2.5 - Principal,2015-04-27 18:00:00,2015,4,27,18,40.2,113,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
220,1327,2807,New Delhi,PM2.5 - Principal,2015-04-28 00:00:00,2015,4,28,0,52.2,142,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
221,1333,2813,New Delhi,PM2.5 - Principal,2015-04-28 06:00:00,2015,4,28,6,21.2,70,Moderate,19.0,UG/M3,1 Hr,Valid
222,1339,2819,New Delhi,PM2.5 - Principal,2015-04-28 12:00:00,2015,4,28,12,36.9,104,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
223,1345,2825,New Delhi,PM2.5 - Principal,2015-04-28 18:00:00,2015,4,28,18,41.5,116,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
224,1351,2831,New Delhi,PM2.5 - Principal,2015-04-29 00:00:00,2015,4,29,0,42.6,118,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
225,1358,2897,New Delhi,PM2.5 - Principal,2015-05-01 18:00:00,2015,5,1,18,44.9,124,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
226,1361,2903,New Delhi,PM2.5 - Principal,2015-05-02 00:00:00,2015,5,2,0,90.1,169,Unhealthy,93.0,UG/M3,1 Hr,Valid
227,1367,2909,New Delhi,PM2.5 - Principal,2015-05-02 06:00:00,2015,5,2,6,48.7,134,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
228,1373,2915,New Delhi,PM2.5 - Principal,2015-05-02 12:00:00,2015,5,2,12,27.2,83,Moderate,25.0,UG/M3,1 Hr,Valid
229,1379,2921,New Delhi,PM2.5 - Principal,2015-05-02 18:00:00,2015,5,2,18,42.1,117,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
230,1385,2927,New Delhi,PM2.5 - Principal,2015-05-03 00:00:00,2015,5,3,0,116.6,183,Unhealthy,134.0,UG/M3,1 Hr,Valid
231,1391,2933,New Delhi,PM2.5 - Principal,2015-05-03 06:00:00,2015,5,3,6,166.0,216,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
232,1397,2939,New Delhi,PM2.5 - Principal,2015-05-03 12:00:00,2015,5,3,12,65.9,156,Unhealthy,36.0,UG/M3,1 Hr,Valid
233,1403,2945,New Delhi,PM2.5 - Principal,2015-05-03 18:00:00,2015,5,3,18,59.1,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
234,1409,2951,New Delhi,PM2.5 - Principal,2015-05-04 00:00:00,2015,5,4,0,91.8,170,Unhealthy,94.0,UG/M3,1 Hr,Valid
235,1415,2957,New Delhi,PM2.5 - Principal,2015-05-04 06:00:00,2015,5,4,6,106.6,177,Unhealthy,100.0,UG/M3,1 Hr,Valid
236,1421,2963,New Delhi,PM2.5 - Principal,2015-05-04 12:00:00,2015,5,4,12,39.5,111,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
237,1426,2969,New Delhi,PM2.5 - Principal,2015-05-04 18:00:00,2015,5,4,18,46.0,127,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
238,1432,2975,New Delhi,PM2.5 - Principal,2015-05-05 00:00:00,2015,5,5,0,112.2,180,Unhealthy,128.0,UG/M3,1 Hr,Valid
239,1438,2981,New Delhi,PM2.5 - Principal,2015-05-05 06:00:00,2015,5,5,6,179.3,230,Very Unhealthy,207.0,UG/M3,1 Hr,Valid
240,1444,2987,New Delhi,PM2.5 - Principal,2015-05-05 12:00:00,2015,5,5,12,101.7,175,Unhealthy,50.0,UG/M3,1 Hr,Valid
241,1450,2993,New Delhi,PM2.5 - Principal,2015-05-05 18:00:00,2015,5,5,18,66.2,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
242,1456,2999,New Delhi,PM2.5 - Principal,2015-05-06 00:00:00,2015,5,6,0,193.8,244,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
243,1462,3005,New Delhi,PM2.5 - Principal,2015-05-06 06:00:00,2015,5,6,6,202.4,252,Very Unhealthy,192.0,UG/M3,1 Hr,Valid
244,1468,3011,New Delhi,PM2.5 - Principal,2015-05-06 12:00:00,2015,5,6,12,75.9,162,Unhealthy,71.0,UG/M3,1 Hr,Valid
245,1472,3017,New Delhi,PM2.5 - Principal,2015-05-06 18:00:00,2015,5,6,18,34.7,99,Moderate,34.0,UG/M3,1 Hr,Valid
246,1478,3023,New Delhi,PM2.5 - Principal,2015-05-07 00:00:00,2015,5,7,0,112.7,181,Unhealthy,118.0,UG/M3,1 Hr,Valid
247,1484,3029,New Delhi,PM2.5 - Principal,2015-05-07 06:00:00,2015,5,7,6,77.0,162,Unhealthy,37.0,UG/M3,1 Hr,Valid
248,1490,3035,New Delhi,PM2.5 - Principal,2015-05-07 12:00:00,2015,5,7,12,78.7,163,Unhealthy,71.0,UG/M3,1 Hr,Valid
249,1496,3041,New Delhi,PM2.5 - Principal,2015-05-07 18:00:00,2015,5,7,18,31.7,92,Moderate,34.0,UG/M3,1 Hr,Valid
250,1502,3047,New Delhi,PM2.5 - Principal,2015-05-08 00:00:00,2015,5,8,0,74.5,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
251,1508,3053,New Delhi,PM2.5 - Principal,2015-05-08 06:00:00,2015,5,8,6,86.8,167,Unhealthy,96.0,UG/M3,1 Hr,Valid
252,1514,3059,New Delhi,PM2.5 - Principal,2015-05-08 12:00:00,2015,5,8,12,90.7,169,Unhealthy,79.0,UG/M3,1 Hr,Valid
253,1520,3065,New Delhi,PM2.5 - Principal,2015-05-08 18:00:00,2015,5,8,18,35.6,101,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
254,1526,3071,New Delhi,PM2.5 - Principal,2015-05-09 00:00:00,2015,5,9,0,122.2,185,Unhealthy,131.0,UG/M3,1 Hr,Valid
255,1532,3077,New Delhi,PM2.5 - Principal,2015-05-09 06:00:00,2015,5,9,6,77.9,163,Unhealthy,59.0,UG/M3,1 Hr,Valid
256,1538,3083,New Delhi,PM2.5 - Principal,2015-05-09 12:00:00,2015,5,9,12,65.5,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
257,1544,3089,New Delhi,PM2.5 - Principal,2015-05-09 18:00:00,2015,5,9,18,46.2,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
258,1550,3095,New Delhi,PM2.5 - Principal,2015-05-10 00:00:00,2015,5,10,0,91.8,170,Unhealthy,94.0,UG/M3,1 Hr,Valid
259,1556,3101,New Delhi,PM2.5 - Principal,2015-05-10 06:00:00,2015,5,10,6,45.7,126,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
260,1562,3107,New Delhi,PM2.5 - Principal,2015-05-10 12:00:00,2015,5,10,12,101.7,175,Unhealthy,109.0,UG/M3,1 Hr,Valid
261,1567,3113,New Delhi,PM2.5 - Principal,2015-05-10 18:00:00,2015,5,10,18,52.7,143,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
262,1573,3119,New Delhi,PM2.5 - Principal,2015-05-11 00:00:00,2015,5,11,0,105.7,177,Unhealthy,108.0,UG/M3,1 Hr,Valid
263,1579,3125,New Delhi,PM2.5 - Principal,2015-05-11 06:00:00,2015,5,11,6,65.9,156,Unhealthy,37.0,UG/M3,1 Hr,Valid
264,1585,3131,New Delhi,PM2.5 - Principal,2015-05-11 12:00:00,2015,5,11,12,77.1,162,Unhealthy,80.0,UG/M3,1 Hr,Valid
265,1589,3137,New Delhi,PM2.5 - Principal,2015-05-11 18:00:00,2015,5,11,18,60.1,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
266,1595,3143,New Delhi,PM2.5 - Principal,2015-05-12 00:00:00,2015,5,12,0,71.0,159,Unhealthy,52.0,UG/M3,1 Hr,Valid
267,1601,3149,New Delhi,PM2.5 - Principal,2015-05-12 06:00:00,2015,5,12,6,104.9,177,Unhealthy,103.0,UG/M3,1 Hr,Valid
268,1613,3167,New Delhi,PM2.5 - Principal,2015-05-13 00:00:00,2015,5,13,0,60.8,154,Unhealthy,62.0,UG/M3,1 Hr,Valid
269,1620,3209,New Delhi,PM2.5 - Principal,2015-05-14 18:00:00,2015,5,14,18,36.0,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
270,1626,3215,New Delhi,PM2.5 - Principal,2015-05-15 00:00:00,2015,5,15,0,67.5,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
271,1632,3221,New Delhi,PM2.5 - Principal,2015-05-15 06:00:00,2015,5,15,6,144.1,197,Unhealthy,167.0,UG/M3,1 Hr,Valid
272,1636,3227,New Delhi,PM2.5 - Principal,2015-05-15 12:00:00,2015,5,15,12,62.8,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
273,1642,3233,New Delhi,PM2.5 - Principal,2015-05-15 18:00:00,2015,5,15,18,18.9,65,Moderate,16.0,UG/M3,1 Hr,Valid
274,1648,3239,New Delhi,PM2.5 - Principal,2015-05-16 00:00:00,2015,5,16,0,51.2,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
275,1654,3245,New Delhi,PM2.5 - Principal,2015-05-16 06:00:00,2015,5,16,6,77.6,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
276,1665,3257,New Delhi,PM2.5 - Principal,2015-05-16 18:00:00,2015,5,16,18,57.9,152,Unhealthy,43.0,UG/M3,1 Hr,Valid
277,1671,3263,New Delhi,PM2.5 - Principal,2015-05-17 00:00:00,2015,5,17,0,94.1,171,Unhealthy,103.0,UG/M3,1 Hr,Valid
278,1677,3269,New Delhi,PM2.5 - Principal,2015-05-17 06:00:00,2015,5,17,6,105.2,177,Unhealthy,110.0,UG/M3,1 Hr,Valid
279,1683,3275,New Delhi,PM2.5 - Principal,2015-05-17 12:00:00,2015,5,17,12,32.4,94,Moderate,23.0,UG/M3,1 Hr,Valid
280,1689,3281,New Delhi,PM2.5 - Principal,2015-05-17 18:00:00,2015,5,17,18,42.7,119,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
281,1695,3287,New Delhi,PM2.5 - Principal,2015-05-18 00:00:00,2015,5,18,0,65.1,156,Unhealthy,67.0,UG/M3,1 Hr,Valid
282,1701,3293,New Delhi,PM2.5 - Principal,2015-05-18 06:00:00,2015,5,18,6,55.6,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
283,1707,3299,New Delhi,PM2.5 - Principal,2015-05-18 12:00:00,2015,5,18,12,38.1,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
285,1721,3335,New Delhi,PM2.5 - Principal,2015-05-20 00:00:00,2015,5,20,0,22.4,73,Moderate,27.0,UG/M3,1 Hr,Valid
286,1727,3341,New Delhi,PM2.5 - Principal,2015-05-20 06:00:00,2015,5,20,6,107.0,178,Unhealthy,135.0,UG/M3,1 Hr,Valid
287,1733,3347,New Delhi,PM2.5 - Principal,2015-05-20 12:00:00,2015,5,20,12,60.5,154,Unhealthy,49.0,UG/M3,1 Hr,Valid
288,1739,3353,New Delhi,PM2.5 - Principal,2015-05-20 18:00:00,2015,5,20,18,27.7,84,Moderate,30.0,UG/M3,1 Hr,Valid
289,1745,3359,New Delhi,PM2.5 - Principal,2015-05-21 00:00:00,2015,5,21,0,58.6,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
290,1751,3365,New Delhi,PM2.5 - Principal,2015-05-21 06:00:00,2015,5,21,6,85.4,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
291,1757,3371,New Delhi,PM2.5 - Principal,2015-05-21 12:00:00,2015,5,21,12,76.1,162,Unhealthy,55.0,UG/M3,1 Hr,Valid
292,1762,3377,New Delhi,PM2.5 - Principal,2015-05-21 18:00:00,2015,5,21,18,27.3,83,Moderate,27.0,UG/M3,1 Hr,Valid
293,1768,3383,New Delhi,PM2.5 - Principal,2015-05-22 00:00:00,2015,5,22,0,60.0,153,Unhealthy,50.0,UG/M3,1 Hr,Valid
294,1774,3389,New Delhi,PM2.5 - Principal,2015-05-22 06:00:00,2015,5,22,6,68.6,158,Unhealthy,70.0,UG/M3,1 Hr,Valid
295,1782,3407,New Delhi,PM2.5 - Principal,2015-05-23 00:00:00,2015,5,23,0,33.5,96,Moderate,35.0,UG/M3,1 Hr,Valid
296,1785,3443,New Delhi,PM2.5 - Principal,2015-05-24 12:00:00,2015,5,24,12,40.2,113,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
297,1793,3455,New Delhi,PM2.5 - Principal,2015-05-25 00:00:00,2015,5,25,0,113.1,181,Unhealthy,112.0,UG/M3,1 Hr,Valid
298,1804,3467,New Delhi,PM2.5 - Principal,2015-05-25 12:00:00,2015,5,25,12,54.1,147,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
299,1805,3473,New Delhi,PM2.5 - Principal,2015-05-25 18:00:00,2015,5,25,18,42.7,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
300,1811,3479,New Delhi,PM2.5 - Principal,2015-05-26 00:00:00,2015,5,26,0,104.3,176,Unhealthy,106.0,UG/M3,1 Hr,Valid
301,1818,3491,New Delhi,PM2.5 - Principal,2015-05-26 12:00:00,2015,5,26,12,52.8,144,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
302,1824,3497,New Delhi,PM2.5 - Principal,2015-05-26 18:00:00,2015,5,26,18,38.2,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
303,1830,3503,New Delhi,PM2.5 - Principal,2015-05-27 00:00:00,2015,5,27,0,63.6,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
304,1836,3509,New Delhi,PM2.5 - Principal,2015-05-27 06:00:00,2015,5,27,6,76.2,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
305,1841,3515,New Delhi,PM2.5 - Principal,2015-05-27 12:00:00,2015,5,27,12,52.8,144,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
306,1847,3521,New Delhi,PM2.5 - Principal,2015-05-27 18:00:00,2015,5,27,18,24.3,77,Moderate,23.0,UG/M3,1 Hr,Valid
307,1853,3527,New Delhi,PM2.5 - Principal,2015-05-28 00:00:00,2015,5,28,0,97.1,172,Unhealthy,115.0,UG/M3,1 Hr,Valid
308,1869,3545,New Delhi,PM2.5 - Principal,2015-05-28 18:00:00,2015,5,28,18,121.4,185,Unhealthy,107.0,UG/M3,1 Hr,Valid
309,1875,3551,New Delhi,PM2.5 - Principal,2015-05-29 00:00:00,2015,5,29,0,111.5,180,Unhealthy,119.0,UG/M3,1 Hr,Valid
310,1881,3557,New Delhi,PM2.5 - Principal,2015-05-29 06:00:00,2015,5,29,6,129.6,189,Unhealthy,151.0,UG/M3,1 Hr,Valid
311,1890,3569,New Delhi,PM2.5 - Principal,2015-05-29 18:00:00,2015,5,29,18,29.8,88,Moderate,32.0,UG/M3,1 Hr,Valid
312,1893,3575,New Delhi,PM2.5 - Principal,2015-05-30 00:00:00,2015,5,30,0,65.2,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
313,1899,3581,New Delhi,PM2.5 - Principal,2015-05-30 06:00:00,2015,5,30,6,151.7,202,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
314,1905,3587,New Delhi,PM2.5 - Principal,2015-05-30 12:00:00,2015,5,30,12,69.1,158,Unhealthy,42.0,UG/M3,1 Hr,Valid
315,1911,3593,New Delhi,PM2.5 - Principal,2015-05-30 18:00:00,2015,5,30,18,19.7,67,Moderate,21.0,UG/M3,1 Hr,Valid
316,1917,3599,New Delhi,PM2.5 - Principal,2015-05-31 00:00:00,2015,5,31,0,80.2,164,Unhealthy,93.0,UG/M3,1 Hr,Valid
317,1923,3605,New Delhi,PM2.5 - Principal,2015-05-31 06:00:00,2015,5,31,6,159.5,210,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
318,1929,3611,New Delhi,PM2.5 - Principal,2015-05-31 12:00:00,2015,5,31,12,28.6,86,Moderate,14.0,UG/M3,1 Hr,Valid
319,1935,3617,New Delhi,PM2.5 - Principal,2015-05-31 18:00:00,2015,5,31,18,30.7,90,Moderate,35.0,UG/M3,1 Hr,Valid
320,1946,3629,New Delhi,PM2.5 - Principal,2015-06-01 06:00:00,2015,6,1,6,26.6,81,Moderate,17.0,UG/M3,1 Hr,Valid
321,1952,3635,New Delhi,PM2.5 - Principal,2015-06-01 12:00:00,2015,6,1,12,31.8,92,Moderate,27.0,UG/M3,1 Hr,Valid
322,1957,3641,New Delhi,PM2.5 - Principal,2015-06-01 18:00:00,2015,6,1,18,19.6,67,Moderate,19.0,UG/M3,1 Hr,Valid
323,1963,3647,New Delhi,PM2.5 - Principal,2015-06-02 00:00:00,2015,6,2,0,12.0,50,Good,18.0,UG/M3,1 Hr,Valid
324,1969,3653,New Delhi,PM2.5 - Principal,2015-06-02 06:00:00,2015,6,2,6,9.5,40,Good,12.0,UG/M3,1 Hr,Valid
325,1975,3659,New Delhi,PM2.5 - Principal,2015-06-02 12:00:00,2015,6,2,12,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
326,1981,3665,New Delhi,PM2.5 - Principal,2015-06-02 18:00:00,2015,6,2,18,24.7,77,Moderate,26.0,UG/M3,1 Hr,Valid
327,1987,3671,New Delhi,PM2.5 - Principal,2015-06-03 00:00:00,2015,6,3,0,28.8,86,Moderate,36.0,UG/M3,1 Hr,Valid
328,1993,3677,New Delhi,PM2.5 - Principal,2015-06-03 06:00:00,2015,6,3,6,32.3,93,Moderate,31.0,UG/M3,1 Hr,Valid
329,1999,3683,New Delhi,PM2.5 - Principal,2015-06-03 12:00:00,2015,6,3,12,54.7,148,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
330,2005,3689,New Delhi,PM2.5 - Principal,2015-06-03 18:00:00,2015,6,3,18,25.4,79,Moderate,23.0,UG/M3,1 Hr,Valid
331,2011,3695,New Delhi,PM2.5 - Principal,2015-06-04 00:00:00,2015,6,4,0,32.4,94,Moderate,25.0,UG/M3,1 Hr,Valid
332,2017,3701,New Delhi,PM2.5 - Principal,2015-06-04 06:00:00,2015,6,4,6,46.9,129,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
333,2023,3707,New Delhi,PM2.5 - Principal,2015-06-04 12:00:00,2015,6,4,12,123.4,186,Unhealthy,116.0,UG/M3,1 Hr,Valid
334,2029,3713,New Delhi,PM2.5 - Principal,2015-06-04 18:00:00,2015,6,4,18,35.3,100,Moderate,28.0,UG/M3,1 Hr,Valid
335,2035,3719,New Delhi,PM2.5 - Principal,2015-06-05 00:00:00,2015,6,5,0,87.5,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
336,2041,3725,New Delhi,PM2.5 - Principal,2015-06-05 06:00:00,2015,6,5,6,230.1,280,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
337,2047,3731,New Delhi,PM2.5 - Principal,2015-06-05 12:00:00,2015,6,5,12,83.2,165,Unhealthy,48.0,UG/M3,1 Hr,Valid
338,2053,3737,New Delhi,PM2.5 - Principal,2015-06-05 18:00:00,2015,6,5,18,33.9,97,Moderate,38.0,UG/M3,1 Hr,Valid
339,2059,3743,New Delhi,PM2.5 - Principal,2015-06-06 00:00:00,2015,6,6,0,79.4,163,Unhealthy,71.0,UG/M3,1 Hr,Valid
340,2065,3749,New Delhi,PM2.5 - Principal,2015-06-06 06:00:00,2015,6,6,6,184.4,235,Very Unhealthy,283.0,UG/M3,1 Hr,Valid
341,2071,3755,New Delhi,PM2.5 - Principal,2015-06-06 12:00:00,2015,6,6,12,63.5,155,Unhealthy,33.0,UG/M3,1 Hr,Valid
342,2076,3761,New Delhi,PM2.5 - Principal,2015-06-06 18:00:00,2015,6,6,18,24.1,76,Moderate,25.0,UG/M3,1 Hr,Valid
